ID,street name,named after,gender,place of birth,place of death,citizenships,citizenships today,occupations,birth year,death year,area of action,category,category II,connection,party,miscellaneous,lat,lon
1676,O.-F.-Weidling-Straße,O. F. Weidling,männlich,Piesau,Dresden,Deutsche Demokratische Republik,Deutschland,Fernsehmoderator,1924,1985.0,lokal,kulturell,Sonstige,,,,50.5079538,11.206619
1710,Hagedornplatz,Christian Ludwig von Hagedorn,männlich,Hamburg,Dresden,Deutschland,Deutschland,"Druckgrafiker, Kunsthistoriker, Maler, Schriftsteller",1712,1780.0,lokal,kulturell,Sonstige,,,,53.550341,10.000654
1023,Charlottenstraße,Charlotte von Schiller,weiblich,Rudolstadt,Bonn,Schwarzburg-Rudolstadt,Deutschland,Schriftsteller,1766,1826.0,national,kulturell,Sonstige,,,,50.7206063,11.3401985
1204,Wilhelmine-Reichard-Ring,Wilhelmine Reichard,weiblich,Braunschweig,Döhlen,Königreich Preußen,Deutschland,Ballonfahrer,1788,1848.0,lokal,kulturell,Sonstige,,,,52.2646577,10.5236066
1677,Eva-Büttner-Straße,Eva Büttner,weiblich,Dresden,Kamenz,Deutsche Demokratische Republik,Deutschland,Publizist,1886,1969.0,lokal,kulturell,Sonstige,,,,51.0493286,13.7381437
1712,Rudolf-Harbig-Weg,Rudolf Harbig,männlich,Dresden,Kropywnyzkyj,Deutsches Reich,Deutschland,"Mittelstreckenläufer, Leichtathlet, Sprinter",1913,1944.0,lokal,kulturell,Sportler,,,,51.0493286,13.7381437
1419,Mary-Wigman-Straße,Mary Wigman,weiblich,Hannover,West-Berlin,Deutschland,Deutschland,"Musikpädagoge, Tänzer, Choreograf, Hochschullehrer, Komponist",1886,1973.0,lokal,kulturell,Tänzer,,,,52.3744779,9.7385532
1486,Dore-Hoyer-Straße,Dore Hoyer,weiblich,Dresden,Berlin,Deutschland,Deutschland,"Tänzer, Choreograf",1911,1967.0,lokal,kulturell,Tänzer,,,,51.0493286,13.7381437
1487,Gret-Palucca-Straße,Gret Palucca,weiblich,München,Dresden,"Deutschland,Deutsche Demokratische Republik,Deutsches Reich",Deutschland,"Musikpädagoge, Tänzer, Choreograf, Hochschullehrer",1902,1993.0,lokal,kulturell,Tänzer,,,,48.1371079,11.5753822
1873,Valeria-Kratina-Weg,Valeria Kratina,weiblich,Dresden,,,Deutschland,"Balletttänzer, Lehrer",1892,1983.0,lokal,kulturell,Tänzer,,,,51.0493286,13.7381437
1841,Kotteweg,C. Gustav Kotte,männlich,,,,Deutschland,,1844,1925.0,lokal,kulturell,Sonstige,,,,,
1638,Güntzplatz,Justus Friedrich Güntz,männlich,Wurzen,Dresden,Deutschland,Deutschland,Verleger,1801,1875.0,lokal,kulturell,Verleger,,,,51.3709574,12.7410574
1330,Friesengasse,Franz Gemachreich,männlich,,,,Deutschland,Furier,,,lokal,militärisch,Sonstige,,,,,
1814,Coselweg,Friedrich August Cosel,männlich,Dresden,Zabór,,Deutschland,Offizier,1712,1770.0,lokal,militärisch,General,,,,51.0493286,13.7381437
1390,Moritzstraße,Carl Moritz Claus,männlich,,,,Deutschland,,1842,1908.0,lokal,ökonomisch,Bauherr,,,,,
1336,Luboldtstraße,Rudolf August Luboldt,männlich,Gera,Weißer Hirsch,,Deutschland,"Apotheker, Unternehmer",1831,1894.0,lokal,ökonomisch,Chemifabrikant,,,,50.8765528,12.0832674
1375,Juliusweg,Julius Walter Meinhold,männlich,,,,Deutschland,,,,lokal,ökonomisch,Drucker,,,,,
956,Konrad-Zuse-Straße,Konrad Zuse,männlich,Berlin-Wilmersdorf,Hünfeld,Deutschland,Deutschland,"Bauingenieur, Erfinder, Unternehmer, Informatiker, Ingenieur",1910,1995.0,national,ökonomisch,Erfinder,,,,52.4871152,13.3203298
1144,Zeppelinstraße,Ferdinand von Zeppelin,männlich,Konstanz,Berlin,Großherzogtum Baden,Deutschland,"Flugingenieur, Pilot, Ballonfahrer, Ingenieur, Militär",1838,1917.0,national,ökonomisch,Erfinder,,,,47.659216,9.1750718
1260,Dieselstraße,Rudolf Diesel,männlich,Paris,Ärmelkanal,Königreich Bayern,Deutschland,"Esperantist, Erfinder, Unternehmer, Ingenieur",1858,1913.0,national,ökonomisch,Erfinder,,,,48.8588897,2.320041
1549,Melitta-Bentz-Straße,Melitta Bentz,weiblich,Dresden,Holzhausen,Deutschland,Deutschland,Unternehmer,1873,1950.0,lokal,ökonomisch,Erfinder,,,,51.0493286,13.7381437
1397,An der Pikardie,Picard,männlich,,,,Deutschland,,,,lokal,ökonomisch,Grundbesitzer,,,,,
1366,Haufes Berg,,,,,,Deutschland,,,,lokal,ökonomisch,Grundbesitzer,,,,,
1367,Hempelweg,,,,,,Deutschland,,,,lokal,ökonomisch,Grundbesitzer,,,,,
1371,Herltstraße,A. Herlt,,,,,Deutschland,,,,lokal,ökonomisch,Grundbesitzer,,,,,
1376,Robert-Bosch-Ring,Robert Bosch,männlich,Albeck,Stuttgart,,Deutschland,"Industrieller, Ingenieur, Erfinder",1861,1942.0,national,ökonomisch,Ingenieur,,,,46.86603,13.9816969
1509,Bellingrathstraße,Ewald Bellingrath,männlich,Barmen,Dresden,Deutschland,Deutschland,Ingenieur,1838,1903.0,lokal,ökonomisch,Ingenieur,,,,51.2683264,7.1798738
1543,Kunzstraße,Karl Theodor Kunz,männlich,Dresden,Dresden,Deutschland,Deutschland,"Eisenbahningenieur, Ingenieur",1791,1863.0,lokal,ökonomisch,Ingenieur,,,,51.0493286,13.7381437
1319,Calberlastraße,Gustav Moritz Calberla,männlich,,,,Deutschland,Kaufmann,1809,1906.0,lokal,ökonomisch,Kaufmann,,,,,
1520,Johann-Meyer-Straße,Johann Meyer,männlich,Hannover,Dresden,"Russisches Kaiserreich,Deutsches Kaiserreich","Deutschland, Russland","Mäzen, Unternehmer",1800,1887.0,lokal,ökonomisch,Kaufmann,,,,52.3744779,9.7385532
1653,Wunderlichstraße,Arthur Bruno Wunderlich,männlich,Reichenbach im Vogtland,Loschwitz,Deutschland,Deutschland,"Generalkonsul, Kaufmann",1848,1909.0,lokal,ökonomisch,Kaufmann,,,,50.6221096,12.3319985
1768,Hepkeplatz,Bernhard Hepke,männlich,,,Deutschland,Deutschland,"Kaufmann, Stifter",1837,1916.0,lokal,ökonomisch,Kaufmann,,,,,
1781,Traubestraße,Joseph Traube,männlich,,,,Deutschland,"Stifter, Kaufmann",,1886.0,lokal,ökonomisch,Kaufmann,,,,,
1309,Rosa-Steinhart-Straße,Rosa Steinhart,weiblich,Tachov,KZ Auschwitz,Deutsch,Deutschland,,1885,1943.0,lokal,ökonomisch,Kaufmann,,,,49.7955449,12.6329861
1651,Bienertstraße,Gottlieb Traugott Bienert,männlich,Eschdorf,Dresden,Deutschland,Deutschland,"Müller, Unternehmer",1813,1894.0,lokal,ökonomisch,Müller,,,,49.884479,5.9348124
1827,Trentzschweg,Karl Friedrich Trentzsch,männlich,,,,Deutschland,"Müller, Gastwirt",1822,1887.0,lokal,ökonomisch,Müller,,,,,
1306,Hofmannstraße,August Hofmann,männlich,,,,Deutschland,Geschäftsführer,,,lokal,ökonomisch,Sonstige,,,,,
1308,Heynahtsstraße,Peter Eduard Heynahts,männlich,,,Deutsch,Deutschland,"Privatier, Wohltäter",,,lokal,ökonomisch,Sonstige,,,,,
1320,Carl-Borisch-Straße,Carl Borisch,männlich,,,,Deutschland,,1828,1906.0,lokal,ökonomisch,Sonstige,,,,,
1353,Knappestraße,Carl Joseph Knappe,männlich,,,,Deutschland,,1847,1922.0,lokal,ökonomisch,Sonstige,,,,,
1354,Stiehlerstraße,Karl Gottfried Stiehler,männlich,,,,Deutschland,,1822,1911.0,lokal,ökonomisch,Sonstige,,,,,
1359,Traugoth-Schmiedgen-Straße,Traugoth Schmiedgen,männlich,,,,Deutschland,Gastwirt,1859,1933.0,lokal,ökonomisch,Sonstige,,,Straßenerbauer,,
1792,Bobestraße,Friedrich Hermann Bobe,männlich,Dresden,,,Deutschland,"Steingutbesitzer, Vereinsgründer",1860,1925.0,lokal,ökonomisch,Sonstige,,,,51.0493286,13.7381437
1832,Kändlerstraße,Bernhard Adolf Kändler,männlich,,Dresden,,Deutschland,Rittergutsbesitzer,,1880.0,lokal,ökonomisch,Sonstige,,,,,
1861,Theodorstraße,Theodor Zschimmer,männlich,,,,Deutschland,Ziegeleibesitzer,,,lokal,ökonomisch,Sonstige,,,,,
1882,Quosdorfstraße,Friedrich August Quosdorf,männlich,,,,Deutschland,,1840,1889.0,lokal,ökonomisch,Sonstige,,,,,
1316,Elisabethstraße,Elisabeth Klemm,weiblich,,,,Deutschland,Ehefrau,,,lokal,ökonomisch,Sonstige,,,,,
1317,Emilienstraße,Emilie Kolbe,weiblich,,,,Deutschland,,,,lokal,ökonomisch,Sonstige,,,,,
1351,Wilhelminenstraße,Wilhelmine Simming,weiblich,,,,Deutschland,,,,lokal,ökonomisch,Sonstige,,,,,
1678,Melli-Beese-Straße,Melli Beese,weiblich,Laubegast,Berlin,Deutschland,Deutschland,"Pilot, Künstler",1886,1925.0,lokal,ökonomisch,Sonstige,,,,51.0233708,13.8379982
970,Krenkelstraße,Max Krenkel,männlich,Chemnitz,Viktoriahaus,Deutschland,Deutschland,"Privatgelehrter, Theologe",1839,1901.0,lokal,ökonomisch,Stifter,,,,50.8323531,12.918914
1283,Enderstraße,Carl Ender,männlich,,,,Deutschland,,1840,1914.0,national,ökonomisch,Stifter,,,,,
1299,Augustinstraße,Karl Gottlob Augustin,männlich,,,,Deutschland,"Stifter, Wohltäter",1800,1870.0,lokal,ökonomisch,Stifter,,,,,
1329,Ritzenbergstraße,Ferdinand Eduard Theodor von Ritzenberg,männlich,,,,Deutschland,"Rittergutsbesitzer, Stifter",,1849.0,lokal,ökonomisch,Stifter,,,,,
1333,Trobischstraße,Johann Heinrich Trobisch,männlich,,,,Deutschland,Gutsbesitzer,1843,1918.0,lokal,ökonomisch,Stifter,,,,,
1341,Freystraße,Karl Friedrich August Frey,männlich,,,,Deutschland,"Förster, Stifter",1816,1883.0,lokal,ökonomisch,Stifter,,,,,
1345,Heymelstraße,Adolph Heymel,männlich,,,,Deutschland,"Konsul, Kaufmann",1822,1890.0,lokal,ökonomisch,Stifter,,,,,
1350,Nätherstraße,Johann Gottlieb Näther,männlich,,,,Deutschland,"Gutsbesitzer, Stifter",,1884.0,lokal,ökonomisch,Stifter,,,,,
1382,Fritz-Arndt-Platz,Fritz Arndt,männlich,,,,Deutschland,,,,lokal,ökonomisch,Stifter,,,,,
1400,Rudolf-Walther-Straße,Rudolf Walther,männlich,,,,Deutschland,,1923,,national,ökonomisch,Stifter,,,,,
1785,Siebekingstraße,Gustav Wilhelm Hugo Siebeking,männlich,,,,Deutschland,,1840,1893.0,lokal,ökonomisch,Stifter,,,,,
1786,Vollsackstraße,Georg Edmund Vollsack,männlich,,,Deutsch,Deutschland,"Kaufmann, Stifter",,1912.0,lokal,ökonomisch,Stifter,,,,,
1798,Liehrstraße,Carl Stephan Liehr,männlich,,,,Deutschland,"Stifter, Wohltäter",1827,1892.0,lokal,ökonomisch,Stifter,,,,,
1799,Schoberstraße,Friedrich Immanuel Schober,männlich,,,,Deutschland,Stifter,1760,1849.0,lokal,ökonomisch,Stifter,,,,,
1815,Hepkestraße,Bernhard Hepke,männlich,,,,Deutschland,Kaufmann,,,lokal,ökonomisch,Stifter,,,,,
1825,Ehrlichstraße,Johann Georg Ehrlich,männlich,Hennersdorf,Dresden,,Deutschland,"Kaufmann, Politiker",1676,1743.0,lokal,ökonomisch,Stifter,,,,50.5931657,15.5938168
1831,Duckwitzstraße,Heinrich Eduard Duckwitz,männlich,,,,Deutschland,,1797,1858.0,lokal,ökonomisch,Stifter,,,,,
1833,Thiemestraße,Karl Friedrich Ludwig Thieme,männlich,,,,Deutschland,Arzt,1840,1918.0,lokal,ökonomisch,Stifter,,,,,
1840,Stangestraße,Nicolaus Stange,männlich,Reval,Dresden,"Russland,Russisches Kaiserreich",Russland,"Staatsrat, Stifter",1819,1902.0,lokal,ökonomisch,Stifter,,,,59.4372155,24.7453688
1842,Leumerstraße,Karl Gottlob Leumer,männlich,,Dresden,,Deutschland,,1813,1877.0,lokal,ökonomisch,Stifter,,,,,
1848,Schädestraße,Hermann Schäde,männlich,,,,Deutschland,,1831,1900.0,lokal,ökonomisch,Stifter,,,,,
1849,Knoopstraße,Wilhelm Knoop,männlich,,,,Deutschland,,1836,1913.0,lokal,ökonomisch,Stifter,,,,,
1855,Hietzigstraße,Karl Adolph Hietzig,männlich,,,,Deutschland,Steinbruchbesitzer,1824,1877.0,lokal,ökonomisch,Stifter,,,,,
1857,Vitzthumstraße,Rudolph Vitzthum von Apolda,männlich,,,,Deutschland,,1572,1639.0,lokal,ökonomisch,Stifter,,,,,
1858,Keglerstraße,Hermann Ferdinand Kegler,männlich,,,,Deutschland,Kaufmann,1838,1870.0,lokal,ökonomisch,Stifter,,,,,
1859,Rothermundtstraße,Julius Ludwig Rothermundt,männlich,,,"Russland,Russisches Kaiserreich",Russland,,1827,1890.0,lokal,ökonomisch,Stifter,,,,,
1864,Tischerstraße,Ernst Traugott Tischer,männlich,,,,Deutschland,,,1897.0,lokal,ökonomisch,Stifter,,,,,
1402,Schunckstraße,Hellene Schunck,weiblich,,,,Deutschland,,1846,1913.0,lokal,ökonomisch,Stifter,,,,,
1774,Pohlandplatz,Auguste Elisabeth von Pohland,weiblich,,,,Deutschland,Stifter,1832,1910.0,lokal,ökonomisch,Stifter,,,,,
1775,Müller-Berset-Straße,Marie Berset,weiblich,Dresden,Bern,,Deutschland,Gründer,1815,1898.0,lokal,ökonomisch,Stifter,,,,51.0493286,13.7381437
1784,Haenel-Clauß-Platz,Sara Emilie Haenel-Claus,weiblich,,,,Deutschland,,,1889.0,lokal,ökonomisch,Stifter,,,,,
1803,Silberweg,Helene Silber,weiblich,,,,Deutschland,,,,lokal,ökonomisch,Stifter,,,,,
1820,Haenel-Clauß-Straße,Sara Emilie Haenel-Claus,weiblich,,Dresden,,Deutschland,,,1889.0,lokal,ökonomisch,Stifter,,,,,
1821,Justinenstraße,Johanne Justine Renner,weiblich,Dresden,Dresden,,Deutschland,Stifter,1763,1856.0,lokal,ökonomisch,Stifter,,,,51.0493286,13.7381437
1824,Laurinstraße,Caroline Amalie Laurin,weiblich,,,,Deutschland,,1798,1881.0,lokal,ökonomisch,Stifter,,,,,
1843,Hegerstraße,Amalie Wilhelmine Heger,weiblich,,Dresden,,Deutschland,Stifter,1800,1877.0,lokal,ökonomisch,Stifter,,,,,
1845,Friederike-Serre-Weg,Friederike Serre,weiblich,Dresden,Dresden,,Deutschland,Mäzen,1800,1872.0,lokal,ökonomisch,Stifter,,,,51.0493286,13.7381437
1860,Beilstraße,Eva Rosine Beil,weiblich,,,,Deutschland,Stifter,1822,1897.0,lokal,ökonomisch,Stifter,,,,,
896,Carl-Zeiß-Straße,Carl Zeiß,männlich,Weimar,Jena,Sachsen-Weimar-Eisenach,Deutschland,"Physiker, Unternehmer, Ingenieur, Fotograf",1816,1888.0,national,ökonomisch,Unternehmer,,,,50.9793301,11.3297921
926,Lingnerallee,Karl August Lingner,männlich,Magdeburg,Berlin,Deutsches Kaiserreich,Deutschland,Unternehmer,1861,1916.0,lokal,ökonomisch,Unternehmer,,,,52.1315889,11.6399609
927,Lingnerplatz,Karl August Lingner,männlich,Magdeburg,Berlin,Deutsches Kaiserreich,Deutschland,Unternehmer,1861,1916.0,lokal,ökonomisch,Unternehmer,,,,52.1315889,11.6399609
950,Georg-Marwitz-Straße,Georg Marwitz,männlich,,,Deutsches Reich,Deutschland,Kaufmann,1854,1923.0,lokal,ökonomisch,Unternehmer,,,,,
1032,Hugo-Junkers-Ring,Hugo Junkers,männlich,Rheydt,Gauting,Deutschland,Deutschland,"Flugingenieur, Hochschullehrer, Erfinder, Ingenieur",1859,1935.0,national,ökonomisch,Unternehmer,,,,51.1675275,6.4458391
1040,Hermann-Mende-Straße,Otto Hermann Mende,männlich,Dorfhain,,Deutsches Reich,Deutschland,Unternehmer,1885,1940.0,lokal,ökonomisch,Unternehmer,,,,50.9349219,13.5628002
